23.99,20.42,3.57,-0.57,0.12,0.1,1.43,1.22,24.08,21.23,2.85,1.15,0.12,0.11,1.47,1.29,1
45.5,14.55,30.95,8.05,0.21,0.07,2.74,0.88,20.26,16.64,3.62,8.38,0.1,0.08,1.23,1.01,1
14.81,20.68,-5.87,1.87,0.09,0.13,0.84,1.18,18.9,17.62,1.28,4.72,0.11,0.1,1.07,1,1
20.79,24.26,-3.47,7.47,0.1,0.11,1.17,1.36,27.83,17.45,10.38,-0.38,0.13,0.08,1.59,0.99,3
16.68,21.81,-5.13,3.13,0.09,0.12,0.95,1.24,25.76,21.15,4.61,-0.61,0.12,0.1,1.45,1.19,2
33.38,19.81,13.57,-7.57,0.12,0.07,1.88,1.12,22.59,23.37,-0.78,-7.22,0.13,0.13,1.31,1.35,1
15.05,28.05,-13,6,0.1,0.19,0.85,1.58,17.02,24.72,-7.7,-2.3,0.11,0.15,0.96,1.39,1
13.57,26.98,-13.41,-0.59,0.08,0.16,0.77,1.53,20.54,24.6,-4.06,1.06,0.1,0.12,1.17,1.4,2
21.24,22.09,-0.85,-0.15,0.1,0.1,1.21,1.25,20.61,19.3,1.31,6.69,0.09,0.09,1.17,1.1,1
17.04,22.37,-5.33,-16.67,0.1,0.13,0.97,1.28,24.06,21.75,2.31,-4.31,0.11,0.1,1.37,1.24,1
24.81,23,1.81,1.19,0.12,0.11,1.42,1.32,17.52,25.08,-7.56,8.56,0.08,0.12,0.99,1.41,1
22.35,23.72,-1.37,-10.63,0.1,0.11,1.28,1.36,48.16,14.9,33.26,9.74,0.2,0.06,2.73,0.84,3
19.82,18.13,1.69,3.31,0.11,0.1,1.07,0.97,20.14,23.47,-3.33,1.33,0.1,0.11,1.08,1.26,1
21.12,21.09,0.03,5.97,0.09,0.09,1.13,1.13,35.86,19.91,15.95,-6.95,0.12,0.07,1.92,1.06,2
25.39,22.33,3.06,-6.06,0.11,0.09,1.37,1.2,22.29,25.57,-3.28,6.28,0.1,0.11,1.18,1.35,1
29.14,18.95,10.19,0.81,0.13,0.09,1.56,1.02,18.26,25.81,-7.55,-3.45,0.11,0.15,0.97,1.37,3
51.03,15.18,35.85,11.15,0.2,0.06,2.73,0.81,23.03,22.6,0.43,0.57,0.1,0.1,1.23,1.21,1
27.42,24.61,2.81,1.19,0.12,0.11,1.46,1.31,22.63,26.59,-3.96,-12.04,0.1,0.12,1.22,1.44,1
20.88,26.34,-5.46,2.46,0.1,0.13,1.12,1.42,26.9,23.19,3.71,0.29,0.11,0.1,1.46,1.26,2
22.69,25.85,-3.16,-7.84,0.12,0.14,1.24,1.41,17.62,23.7,-6.08,-14.92,0.1,0.13,0.95,1.28,3
15.32,21.6,-6.28,3.28,0.09,0.13,0.82,1.16,16.14,29.29,-13.15,7.15,0.1,0.19,0.86,1.55,2
17.71,27.17,-9.46,9.46,0.08,0.13,0.94,1.45,15.31,27.32,-12.01,-1.99,0.08,0.14,0.82,1.47,2
16.62,30.57,-13.95,7.95,0.1,0.19,0.84,1.54,30.12,20.71,9.41,0.59,0.13,0.09,1.53,1.05,3
36.59,20.74,15.85,-6.85,0.12,0.07,1.85,1.05,16.6,22.08,-5.48,2.48,0.09,0.12,0.85,1.12,2
15.76,27.84,-12.08,-1.92,0.08,0.14,0.8,1.42,52.77,15.47,37.3,10.7,0.19,0.06,2.68,0.79,3
18.85,23.93,-5.08,-13.92,0.1,0.13,0.97,1.23,29.74,25.69,4.05,2.95,0.12,0.11,1.5,1.3,3
21.56,24.46,-2.9,-1.1,0.1,0.11,1.1,1.25,18.23,27.62,-9.39,9.39,0.08,0.12,0.92,1.4,1
23.32,24.34,-1.02,1.02,0.1,0.1,1.18,1.24,27.17,23.25,3.92,-2.92,0.11,0.09,1.39,1.19,3
20.02,26.79,-6.77,-3.23,0.11,0.15,1.01,1.35,20.81,19.55,1.26,5.74,0.11,0.11,1.06,1,3
23.71,28.91,-5.2,-13.8,0.1,0.13,1.22,1.48,21.95,21.82,0.13,5.87,0.09,0.09,1.11,1.11,2
27.66,24.91,2.75,1.25,0.11,0.1,1.42,1.28,22.92,27.08,-4.16,-8.84,0.12,0.14,1.19,1.4,2
23.21,27.35,-4.14,3.14,0.09,0.11,1.16,1.37,22.6,27.1,-4.5,1.5,0.1,0.12,1.15,1.38,1
32.41,22,10.41,1.59,0.13,0.09,1.56,1.06,16.11,30.39,-14.28,-2.72,0.08,0.15,0.78,1.47,1
55.32,15.82,39.5,11.5,0.19,0.05,2.67,0.76,19.21,24.3,-5.09,-14.91,0.1,0.12,0.93,1.18,1
23.7,27.95,-4.25,-8.75,0.12,0.14,1.17,1.38,22.01,20.84,1.17,6.83,0.11,0.11,1.07,1.01,3
17.07,23.09,-6.02,3.02,0.09,0.12,0.83,1.12,22.55,25.51,-2.96,-0.04,0.1,0.11,1.1,1.24,2
25.03,28.79,-3.76,4.76,0.1,0.11,1.19,1.37,21.31,27.99,-6.68,-4.32,0.11,0.15,1.02,1.34,3
27.43,24.59,2.84,-0.84,0.11,0.1,1.33,1.19,23.59,22.77,0.82,5.18,0.09,0.09,1.14,1.1,2
24.04,28.92,-4.88,-0.12,0.1,0.12,1.16,1.4,24.66,24.6,0.06,-1.06,0.09,0.09,1.19,1.19,1
17.91,32.86,-14.95,6.95,0.1,0.19,0.85,1.57,28.53,25.69,2.84,1.16,0.11,0.1,1.39,1.25,3
19.28,28.61,-9.33,8.33,0.08,0.12,0.93,1.38,24.66,30.55,-5.89,-13.11,0.1,0.13,1.2,1.49,1
30.11,26.05,4.06,3.94,0.12,0.11,1.45,1.25,37.6,21.21,16.39,-7.39,0.12,0.07,1.81,1.02,3
29.35,25.96,3.39,1.61,0.11,0.1,1.36,1.21,34.45,22.46,11.99,1.01,0.13,0.09,1.58,1.03,3
25.36,32.32,-6.96,-13.04,0.1,0.13,1.17,1.5,24.06,29.17,-5.11,-11.89,0.12,0.14,1.13,1.37,1
19.23,30.55,-11.32,-17.68,0.1,0.15,0.89,1.42,18.1,24.22,-6.12,3.12,0.09,0.12,0.83,1.11,3
23.68,26.54,-2.86,-0.14,0.1,0.11,1.09,1.22,25.73,29.49,-3.76,3.76,0.09,0.11,1.17,1.34,1
23.23,21.2,2.03,9.97,0.11,0.1,1.07,0.98,21.05,29.31,-8.26,8.26,0.08,0.11,0.96,1.34,1
23.97,23.56,0.41,5.59,0.09,0.09,1.1,1.09,18.18,33.68,-15.5,6.5,0.1,0.19,0.83,1.53,1
16.57,32.43,-15.86,-2.14,0.08,0.16,0.76,1.5,39.59,23.2,16.39,-6.39,0.12,0.07,1.81,1.06,3
22.01,28.69,-6.68,-3.32,0.11,0.14,1,1.31,24.16,29.8,-5.64,1.64,0.1,0.13,1.11,1.37,2
61.57,15.84,45.73,14.27,0.19,0.05,2.83,0.73,28.22,24.97,3.25,-1.25,0.1,0.09,1.3,1.15,1
25.54,24.72,0.82,-2.82,0.09,0.09,1.17,1.13,32.1,28.04,4.06,2.94,0.13,0.11,1.47,1.28,2
36.86,23.26,13.6,0.4,0.13,0.08,1.61,1.01,25.23,27.16,-1.93,0.93,0.1,0.11,1.11,1.19,1
25.2,31.08,-5.88,-13.12,0.11,0.14,1.13,1.39,23.16,29.97,-6.81,-3.19,0.11,0.14,1.01,1.3,1
25.44,30.95,-5.51,1.51,0.1,0.12,1.12,1.36,27.27,33.46,-6.19,-11.81,0.1,0.13,1.21,1.48,1
29.34,28.02,1.32,-2.32,0.1,0.1,1.29,1.23,17.01,33.62,-16.61,-2.39,0.08,0.15,0.75,1.48,1
18.72,24.62,-5.9,3.9,0.09,0.11,0.82,1.08,30.15,28.37,1.78,2.22,0.11,0.1,1.33,1.25,1
26.35,31.04,-4.69,2.69,0.09,0.11,1.14,1.35,25.27,23.72,1.55,6.45,0.09,0.09,1.11,1.04,2
40.78,23.64,17.14,-6.14,0.12,0.07,1.78,1.03,64.62,16.96,47.66,15.34,0.19,0.05,2.84,0.75,1
33.71,29.75,3.96,3.04,0.13,0.11,1.47,1.3,23.47,21.73,1.74,11.26,0.11,0.1,1.03,0.96,1
18.34,34.98,-16.64,5.64,0.1,0.19,0.8,1.52,27.25,26.33,0.92,-2.92,0.09,0.09,1.19,1.15,3
21.58,29.55,-7.97,6.97,0.08,0.11,0.94,1.29,19.63,31.17,-11.54,-18.46,0.1,0.15,0.87,1.38,2
27.44,35.68,-8.24,-10.76,0.1,0.13,1.16,1.51,30.96,28.77,2.19,0.81,0.1,0.1,1.31,1.21,3
66.73,20.68,46.05,15.95,0.19,0.06,2.81,0.87,22.28,30.59,-8.31,7.31,0.08,0.11,0.93,1.28,1
17.22,35.48,-18.26,-1.74,0.08,0.16,0.73,1.5,18.58,36.3,-17.72,5.72,0.09,0.18,0.77,1.51,1
23.94,23.28,0.66,11.34,0.11,0.11,1.01,0.98,27.66,31.12,-3.46,0.46,0.11,0.12,1.16,1.31,3
28.57,26.57,2,-3,0.09,0.09,1.19,1.11,26.94,31.73,-4.79,2.79,0.09,0.1,1.12,1.32,3
25.96,24.31,1.65,6.35,0.09,0.09,1.09,1.02,26.03,31.73,-5.7,-12.3,0.11,0.14,1.11,1.36,2
23.81,30.8,-6.99,-4.01,0.11,0.14,0.99,1.28,19.12,25.43,-6.31,5.31,0.09,0.11,0.8,1.07,2
20.67,31.87,-11.2,-18.8,0.1,0.15,0.88,1.35,39.19,23.54,15.65,2.35,0.14,0.08,1.63,0.98,3
31.2,28.23,2.97,-2.97,0.11,0.1,1.32,1.19,35.26,30.22,5.04,2.96,0.13,0.11,1.47,1.26,1
25.51,29.49,-3.98,-1.02,0.1,0.12,1.07,1.24,44.5,25.75,18.75,-6.75,0.12,0.07,1.86,1.08,1
28.98,33.65,-4.67,4.67,0.09,0.11,1.15,1.34,28.92,37.38,-8.46,-11.54,0.1,0.13,1.17,1.51,1
46.05,27.05,19,-8,0.12,0.07,1.85,1.09,20.99,32.83,-11.84,-20.16,0.09,0.15,0.85,1.33,1
32.66,30.25,2.41,1.59,0.11,0.1,1.32,1.22,18.06,35.81,-17.75,-1.25,0.08,0.15,0.73,1.45,1
28.63,32.46,-3.83,1.83,0.11,0.12,1.15,1.31,26.81,31.04,-4.23,0.23,0.1,0.12,1.08,1.25,1
27.01,33.34,-6.33,-11.67,0.11,0.14,1.11,1.37,30.49,28.61,1.88,-4.88,0.1,0.09,1.22,1.14,1
40.15,23.86,16.29,3.71,0.13,0.08,1.6,0.95,27.57,25.29,2.28,5.72,0.09,0.09,1.11,1.02,2
22.92,32.98,-10.06,8.06,0.08,0.12,0.92,1.32,24.04,31.61,-7.57,-3.43,0.1,0.14,0.96,1.26,1
18.91,37.14,-18.23,5.23,0.09,0.18,0.75,1.48,25.28,24.25,1.03,9.97,0.11,0.1,1.02,0.98,2
19.93,25.66,-5.73,4.73,0.09,0.11,0.8,1.03,33.72,30.39,3.33,-0.33,0.11,0.1,1.36,1.23,1
37.42,32.74,4.68,0.32,0.13,0.11,1.5,1.31,69.12,21.32,47.8,15.2,0.19,0.06,2.78,0.86,3
29.86,38.51,-8.65,-13.35,0.1,0.13,1.16,1.49,37.56,33.98,3.58,0.42,0.12,0.11,1.44,1.31,3
26.14,24.63,1.51,9.49,0.11,0.1,1.02,0.96,41.01,24.14,16.87,3.13,0.13,0.08,1.58,0.93,2
70.36,21.46,48.9,15.1,0.19,0.06,2.72,0.83,30.11,34.59,-4.48,6.48,0.09,0.1,1.15,1.32,1
22.57,34.7,-12.13,-20.87,0.1,0.15,0.88,1.35,30.17,32.81,-2.64,3.64,0.11,0.12,1.17,1.27,1
18.51,37.09,-18.58,-2.42,0.08,0.15,0.72,1.44,27.16,32.58,-5.42,-1.58,0.1,0.12,1.05,1.26,1
30.56,29.88,0.68,-4.68,0.1,0.09,1.17,1.15,23.77,33.9,-10.13,9.13,0.08,0.12,0.91,1.3,1
24.96,32.46,-7.5,-4.5,0.1,0.13,0.95,1.24,19.29,38,-18.71,5.71,0.09,0.17,0.74,1.45,2
27.85,26.15,1.7,6.3,0.09,0.09,1.08,1.01,20.54,26.06,-5.52,6.52,0.09,0.11,0.79,1.01,3
34.12,31,3.12,-2.12,0.11,0.1,1.33,1.2,33.94,30.7,3.24,2.76,0.1,0.09,1.32,1.19,2
28.28,33.41,-5.13,-11.87,0.11,0.13,1.11,1.31,47.92,28.63,19.29,-7.29,0.12,0.07,1.85,1.1,1
21.28,39.55,-18.27,5.27,0.09,0.17,0.78,1.45,74.85,21.75,53.1,13.9,0.19,0.06,2.78,0.81,3
30.34,33.09,-2.75,2.75,0.11,0.12,1.13,1.23,29.02,34.83,-5.81,-9.19,0.11,0.13,1.1,1.32,2
22.63,27.97,-5.34,8.34,0.09,0.11,0.84,1.04,19.5,37.36,-17.86,-2.14,0.08,0.15,0.73,1.4,2
27.43,33.57,-6.14,-1.86,0.1,0.12,1.02,1.25,26.69,25.92,0.77,10.23,0.1,0.1,1,0.97,1
42.3,24.69,17.61,2.39,0.13,0.08,1.56,0.91,30.25,39.75,-9.5,-13.5,0.1,0.13,1.13,1.48,1
22.85,34.87,-12.02,-19.98,0.09,0.14,0.86,1.31,32.28,30.01,2.27,-5.27,0.1,0.09,1.19,1.11,2
49.34,29.37,19.97,-9.97,0.12,0.07,1.83,1.09,26.51,34.45,-7.94,-4.06,0.1,0.13,0.97,1.26,1
34.63,31.26,3.37,2.63,0.1,0.09,1.29,1.16,38.8,34.37,4.43,0.57,0.12,0.11,1.44,1.27,1
23.9,35.62,-11.72,9.72,0.08,0.12,0.88,1.32,29.76,28.24,1.52,4.48,0.09,0.09,1.11,1.05,3
30.4,39.08,-8.68,7.68,0.09,0.12,1.12,1.44,34.68,31.69,2.99,-1.99,0.1,0.1,1.29,1.18,1
26.97,27.6,-0.63,10.63,0.1,0.1,0.97,0.99,52.76,29.69,23.07,-9.07,0.12,0.07,1.88,1.06,2
30.74,40.68,-9.94,-14.06,0.1,0.13,1.1,1.46,23.82,29.53,-5.71,8.71,0.09,0.11,0.85,1.05,2
30.54,35.97,-5.43,-9.57,0.11,0.13,1.11,1.31,24.95,37.88,-12.93,9.93,0.08,0.12,0.89,1.35,2
21.06,38.55,-17.49,-2.51,0.08,0.15,0.76,1.39,31.26,40.13,-8.87,9.87,0.09,0.11,1.11,1.42,1
32.02,29.29,2.73,4.27,0.1,0.09,1.15,1.05,31.48,34.61,-3.13,3.13,0.11,0.12,1.13,1.24,2
39.03,36.71,2.32,0.68,0.12,0.11,1.39,1.31,43.23,25.18,18.05,2.95,0.13,0.07,1.54,0.9,3
26.83,37.87,-11.04,-4.96,0.1,0.14,0.95,1.34,23.28,35.77,-12.49,-19.51,0.09,0.14,0.84,1.29,1
35.73,32.55,3.18,-4.18,0.11,0.1,1.28,1.17,21.72,44.46,-22.74,8.74,0.09,0.19,0.77,1.57,1
36.97,31.49,5.48,2.52,0.11,0.09,1.33,1.13,29.11,33.85,-4.74,-2.26,0.1,0.12,1.04,1.21,1
33.18,30.44,2.74,-5.74,0.1,0.09,1.18,1.08,79.76,22.19,57.57,10.43,0.19,0.05,2.86,0.8,1
29.45,34.66,-5.21,-2.79,0.1,0.12,1.02,1.2,27.62,38.32,-10.7,-4.3,0.1,0.14,0.94,1.31,2
44.53,25.63,18.9,3.1,0.13,0.07,1.53,0.88,31.27,37.85,-6.58,-8.42,0.11,0.13,1.1,1.33,3
31.79,42.19,-10.4,10.4,0.09,0.11,1.08,1.44,27.34,30.9,-3.56,13.56,0.1,0.11,0.95,1.07,2
32.84,35.17,-2.33,2.33,0.11,0.11,1.14,1.22,23.12,39.08,-15.96,-3.04,0.08,0.14,0.8,1.36,2
23.73,36.56,-12.83,-20.17,0.09,0.15,0.82,1.27,31.62,43.41,-11.79,-12.21,0.1,0.14,1.1,1.5,1
21.95,47.15,-25.2,9.2,0.09,0.19,0.75,1.61,39.48,38.01,1.47,0.53,0.12,0.12,1.36,1.31,3
56.06,30.06,26,-12,0.13,0.07,1.93,1.04,32.58,30.65,1.93,5.07,0.1,0.09,1.13,1.06,1
26.55,30.41,-3.86,6.86,0.09,0.11,0.91,1.05,35.22,31.27,3.95,-5.95,0.1,0.09,1.21,1.07,1
26.83,38.61,-11.78,8.78,0.08,0.12,0.92,1.33,38.42,32.78,5.64,-4.64,0.11,0.09,1.33,1.13,2
80.59,24.23,56.36,10.64,0.19,0.06,2.79,0.84,37.78,31.83,5.95,3.05,0.11,0.09,1.31,1.1,1
38.94,34.66,4.28,-3.28,0.11,0.1,1.3,1.16,59.57,30.74,28.83,-13.83,0.13,0.07,1.98,1.02,3
37.96,33.63,4.33,2.67,0.11,0.09,1.27,1.12,33.89,35.44,-1.55,1.55,0.11,0.11,1.13,1.19,2
23.39,40.13,-16.74,-2.26,0.08,0.14,0.78,1.34,28.71,39.13,-10.42,7.42,0.09,0.12,0.95,1.3,2
32.05,45.34,-13.29,-11.71,0.1,0.14,1.07,1.51,29.86,35.43,-5.57,-2.43,0.1,0.11,1,1.18,3
32.68,39,-6.32,-7.68,0.11,0.13,1.11,1.32,21.97,49.43,-27.46,6.46,0.09,0.2,0.73,1.63,3
35.51,31.69,3.82,-6.82,0.1,0.09,1.18,1.05,45.68,27.04,18.64,2.36,0.13,0.08,1.51,0.9,3
28.39,38.73,-10.34,-4.66,0.1,0.13,0.94,1.28,82.39,24.41,57.98,11.02,0.19,0.06,2.75,0.81,3
41.76,38.03,3.73,3.27,0.12,0.11,1.39,1.26,33.79,42.81,-9.02,9.02,0.09,0.11,1.11,1.41,1
33.26,34.16,-0.9,6.9,0.1,0.1,1.11,1.14,25.66,36.99,-11.33,-20.67,0.1,0.14,0.86,1.24,1
27.96,32.9,-4.94,14.94,0.1,0.11,0.94,1.1,26.97,30.7,-3.73,7.73,0.09,0.1,0.9,1.02,1
29.33,40.17,-10.84,7.84,0.09,0.12,0.94,1.29,39.65,35.9,3.75,3.25,0.11,0.1,1.28,1.16,1
61.41,31.26,30.15,-14.15,0.13,0.06,1.98,1.01,32.37,46.43,-14.06,-11.94,0.1,0.14,1.05,1.5,3
36.16,37.13,-0.97,0.97,0.11,0.11,1.17,1.2,39.46,36.5,2.96,-2.96,0.11,0.1,1.28,1.18,2
25.91,39.07,-13.16,-20.84,0.09,0.14,0.84,1.27,34.55,39.84,-5.29,-9.71,0.1,0.12,1.13,1.3,2
35.22,44.56,-9.34,8.34,0.09,0.11,1.12,1.42,22.81,51.3,-28.49,8.49,0.09,0.2,0.73,1.64,1
24.43,40.75,-16.32,-2.68,0.08,0.13,0.79,1.32,43.51,39.46,4.05,3.95,0.12,0.11,1.4,1.27,2
29.12,40.08,-10.96,-5.04,0.1,0.13,0.93,1.28,37.36,34.29,3.07,-7.07,0.1,0.09,1.2,1.1,1
27.39,33.1,-5.71,5.71,0.09,0.11,0.88,1.07,48.28,28.89,19.39,2.61,0.13,0.08,1.55,0.93,2
30.95,35.75,-4.8,-2.2,0.1,0.11,1,1.16,35.34,34.41,0.93,7.07,0.1,0.1,1.14,1.11,1
83.74,25.14,58.6,11.4,0.19,0.06,2.7,0.81,30.36,33.32,-2.96,16.96,0.1,0.11,0.98,1.08,2
37.97,37.49,0.48,-5.48,0.1,0.1,1.18,1.17,64.63,31.81,32.82,-18.82,0.13,0.06,2.02,0.99,1
32.92,49.65,-16.73,-7.27,0.1,0.14,1.03,1.55,26.16,42.42,-16.26,-2.74,0.08,0.14,0.82,1.33,2
36.48,40.28,-3.8,-11.2,0.1,0.11,1.15,1.28,28.68,33.67,-4.99,4.99,0.09,0.11,0.89,1.05,2
40.77,37.32,3.45,1.55,0.1,0.1,1.27,1.16,36.38,44.68,-8.3,9.3,0.09,0.11,1.12,1.37,1
30.84,36.66,-5.82,19.82,0.1,0.12,0.97,1.15,26.35,41,-14.65,-19.35,0.09,0.14,0.83,1.28,2
22.93,52.46,-29.53,7.53,0.09,0.2,0.71,1.62,38.01,39.45,-1.44,1.44,0.11,0.11,1.19,1.23,3
41.78,38.35,3.43,-3.43,0.11,0.1,1.31,1.2,32.17,36.47,-4.3,-1.7,0.1,0.11,1.01,1.14,2
36.06,35.63,0.43,6.57,0.1,0.09,1.13,1.12,32.32,40.69,-8.37,-6.63,0.1,0.13,1,1.26,1
45.18,41.19,3.99,4.01,0.12,0.11,1.4,1.28,30.75,41.29,-10.54,9.54,0.09,0.12,0.96,1.28,1
48.85,30.18,18.67,3.33,0.13,0.08,1.52,0.94,87.08,25.62,61.46,8.54,0.19,0.05,2.72,0.8,1
34.18,49.78,-15.6,-8.4,0.09,0.14,1.04,1.51,42.44,38.85,3.59,-3.59,0.11,0.1,1.29,1.18,1
65.6,32.55,33.05,-20.05,0.13,0.06,1.98,0.98,40,39.85,0.15,0.85,0.11,0.11,1.21,1.21,1
29.08,42.01,-12.93,-21.07,0.1,0.14,0.88,1.28,41.93,38.28,3.65,2.35,0.1,0.09,1.26,1.15,3
32.67,37.13,-4.46,-1.54,0.09,0.11,0.99,1.13,23.33,54.45,-31.12,8.12,0.09,0.21,0.7,1.63,3
37.34,45.84,-8.5,8.5,0.09,0.11,1.11,1.37,31.04,43.22,-12.18,8.18,0.09,0.12,0.93,1.3,1
31.85,39.39,-7.54,21.54,0.1,0.12,0.97,1.2,37.26,36.14,1.12,6.88,0.1,0.09,1.13,1.1,3
38.71,38.46,0.25,-4.25,0.1,0.1,1.17,1.16,26.29,43.68,-17.39,-1.61,0.08,0.14,0.8,1.32,1
32.83,41.89,-9.06,-6.94,0.1,0.13,0.98,1.25,50.42,32.08,18.34,7.66,0.13,0.08,1.52,0.97,2
29.22,35.8,-6.58,6.58,0.09,0.11,0.88,1.08,47.11,41.48,5.63,5.37,0.12,0.11,1.42,1.25,3
88.98,27.19,61.79,4.21,0.19,0.06,2.69,0.82,38.61,40.82,-2.21,-12.79,0.1,0.11,1.18,1.25,1
32.1,44.45,-12.35,7.35,0.09,0.12,0.94,1.3,68.64,33.13,35.51,-21.51,0.13,0.06,2.01,0.97,3
44.74,39.7,5.04,2.96,0.11,0.1,1.31,1.16,39.7,39.15,0.55,-3.55,0.1,0.1,1.16,1.14,3
24.17,56.31,-32.14,10.14,0.09,0.21,0.7,1.64,35.54,50.65,-15.11,-7.89,0.09,0.14,1.04,1.49,1
26.98,44.67,-17.69,-2.31,0.08,0.14,0.79,1.31,32.1,42.47,-10.37,22.37,0.1,0.13,0.94,1.25,2
51.69,33.02,18.67,7.33,0.13,0.08,1.51,0.96,38.57,46.9,-8.33,9.33,0.09,0.11,1.12,1.36,1
40.58,42.89,-2.31,2.31,0.11,0.11,1.19,1.26,30.13,37.76,-7.63,5.63,0.09,0.11,0.88,1.11,2
49.07,42.39,6.68,6.32,0.12,0.1,1.43,1.24,33.77,43.16,-9.39,-6.61,0.1,0.13,0.98,1.25,1
34.53,37.97,-3.44,-3.56,0.1,0.1,1.01,1.12,30.5,44.82,-14.32,-21.68,0.1,0.15,0.9,1.32,1
40.34,36.39,3.95,6.05,0.1,0.09,1.19,1.07,92.02,28.59,63.43,4.57,0.19,0.06,2.7,0.84,1
43.31,40.21,3.1,-4.1,0.11,0.1,1.27,1.18,40.01,43.86,-3.85,-13.15,0.1,0.11,1.19,1.3,2
32.29,42.81,-10.52,22.52,0.1,0.13,0.92,1.22,46.77,41.01,5.76,1.24,0.11,0.09,1.33,1.16,2
94.52,30.62,63.9,3.1,0.19,0.06,2.69,0.87,37.01,38.71,-1.7,-2.3,0.1,0.1,1.06,1.1,2
33.17,48,-14.83,8.83,0.09,0.13,0.94,1.36,41.37,43.59,-2.22,2.22,0.11,0.11,1.18,1.24,3
31.24,47.3,-16.06,-22.94,0.1,0.15,0.89,1.35,25.08,57.52,-32.44,11.44,0.09,0.21,0.71,1.62,2
30.83,38.55,-7.72,5.72,0.09,0.11,0.88,1.1,38.83,49.07,-10.24,6.24,0.09,0.11,1.09,1.38,3
42.37,38.89,3.48,7.52,0.1,0.09,1.21,1.11,27.32,44.86,-17.54,-2.46,0.08,0.14,0.78,1.28,2
41.01,41.18,-0.17,-1.83,0.1,0.1,1.16,1.17,36.75,51.56,-14.81,-9.19,0.1,0.13,1.05,1.47,1
35.12,45.15,-10.03,-7.97,0.1,0.13,0.99,1.27,45.47,41.37,4.1,-5.1,0.11,0.1,1.3,1.18,2
41.17,46.02,-4.85,-12.15,0.1,0.11,1.19,1.33,51.06,43.74,7.32,7.68,0.12,0.1,1.45,1.24,3
72.19,34.2,37.99,-22.99,0.13,0.06,2.05,0.97,53.86,33.28,20.58,10.42,0.13,0.08,1.53,0.94,2
1.05,1.59,-0.54,-1.46,0.13,0.2,0.95,1.45,0.94,0.51,0.43,-0.43,0.1,0.06,0.92,0.5,3
0.72,0.1,0.62,1.38,0.18,0.03,0.65,0.09,0.45,1.51,-1.06,0.06,0.04,0.13,0.45,1.49,3
0.93,1.09,-0.16,0.16,0.07,0.08,0.91,1.07,1.75,0.36,1.39,-0.39,0.15,0.03,1.64,0.34,2
1.89,0.07,1.82,-0.82,0.15,0.01,1.81,0.07,1.25,2.34,-1.09,-0.91,0.14,0.26,1.15,2.15,1
1.47,0.84,0.63,0.37,0.16,0.09,1.42,0.81,0.88,0.68,0.2,-0.2,0.05,0.04,0.88,0.68,1
0.51,0.94,-0.43,0.43,0.05,0.09,0.5,0.92,0.1,0.72,-0.62,-1.38,0.01,0.09,0.09,0.65,1
0.36,1.75,-1.39,0.39,0.05,0.22,0.34,1.64,1.59,1.05,0.54,1.46,0.13,0.09,1.45,0.95,3
1.51,0.45,1.06,-0.06,0.19,0.06,1.49,0.45,0.07,1.89,-1.82,0.82,0.02,0.47,0.07,1.81,3
2.34,1.25,1.09,0.91,0.2,0.1,2.15,1.15,0.84,1.47,-0.63,-0.37,0.06,0.1,0.81,1.42,1
0.68,0.88,-0.2,0.2,0.09,0.11,0.68,0.88,1.09,0.93,0.16,-0.16,0.11,0.09,1.07,0.91,3
1.42,1.75,-0.33,0.33,0.06,0.08,0.69,0.85,1.83,3.08,-1.25,-0.75,0.08,0.14,0.84,1.42,3
3.46,3.64,-0.18,1.18,0.25,0.26,1.61,1.7,2.43,1.8,0.63,0.37,0.11,0.08,1.16,0.86,3
1.69,3.5,-1.81,1.81,0.13,0.27,0.82,1.69,0.82,1.09,-0.27,2.27,0.04,0.06,0.4,0.53,2
2.48,1.57,0.91,0.09,0.1,0.06,1.17,0.74,2.69,2.01,0.68,2.32,0.13,0.1,1.29,0.97,1
0.25,1.03,-0.78,-3.22,0.02,0.09,0.12,0.49,3.49,2.07,1.42,1.58,0.17,0.1,1.63,0.97,3
2.09,5.27,-3.18,-2.82,0.12,0.31,0.98,2.47,4.18,4.11,0.07,-3.07,0.18,0.18,1.88,1.85,3
1.66,2.62,-0.96,-1.04,0.07,0.11,0.79,1.25,2.14,1.82,0.32,-0.32,0.08,0.07,1.03,0.88,3
3.12,2.07,1.05,-1.05,0.16,0.11,1.53,1.02,0.96,1.07,-0.11,1.11,0.08,0.09,0.45,0.5,3
2.92,2.52,0.4,2.6,0.15,0.13,1.33,1.15,1.55,2.22,-0.67,-0.33,0.08,0.11,0.75,1.07,2
2.05,1.9,0.15,-2.15,0.07,0.07,1,0.93,4.82,0.91,3.91,1.09,0.22,0.04,2.31,0.44,3
5.04,6.21,-1.17,0.17,0.19,0.23,1.58,1.94,4,2.45,1.55,0.45,0.09,0.06,1.28,0.78,1
5.61,4.69,0.92,-0.92,0.16,0.13,1.74,1.46,0.57,2.1,-1.53,-5.47,0.04,0.13,0.18,0.67,1
2.74,3.51,-0.77,-0.23,0.09,0.12,0.88,1.13,2.2,2.91,-0.71,-2.29,0.07,0.09,0.7,0.93,2
2.43,2.36,0.07,0.93,0.07,0.07,0.78,0.76,2.97,2.96,0.01,-3.01,0.08,0.08,0.96,0.95,2
